video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
jTspYIVHFRs,UCXIJgqnII2ZOINSWNOGFThA,giuliani weighs in on cuomo trump relationship amid coronavirus pandemic,Fox News,News & Politics,none,331866,4228,0,2696,2020-03-28T03:40:00Z,"Rudy Giuliani,Giuliani,Rudy Giuliani New York,Rudy Giuliani coronavirus,Rudy Giuliani andrew cuomo,Rudy Giuliani bill de blasio,prisoners released,prisoners coronavirus,laura ingraham,laura ingraham tonight,ingraham angle,ingraham angle tonight,coronavirus,covid-19,coronavirus outbreak,new york coronavirus,cuomo coronavirus response,donald trump coronavirus,coronavirus pandemic,pandemic,rudy giuliani donald trump,coronavirus treatments",PT6M17S,hd,True,https://i.ytimg.com/vi/jTspYIVHFRs/default.jpg,https://www.youtube.com/watch?v=jTspYIVHFRs
LHrOoi8o6VA,UCXIJgqnII2ZOINSWNOGFThA,york reacts to pompeo blasting china for suppressing coronavirus information,Fox News,News & Politics,none,121819,2271,0,1000,2020-05-04T17:55:59Z,"Fox News Channel,Fox News,News,america's newsroom,politics,Byron York,Mike Pompeo,Secretary Mike Pompeo,Coronavirus,Coronavirus treatment,Coronavirus china,coronavirus bill,public health,public health crisis,covid 19,coronavirus cases,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,social distancing,coronavirus relief bill,Donald Trump,coronavirus peak,coronavirus vaccine,vaccines,medical supplies",PT4M43S,hd,True,https://i.ytimg.com/vi/LHrOoi8o6VA/default.jpg,https://www.youtube.com/watch?v=LHrOoi8o6VA
LmNOVFozyjo,UCXIJgqnII2ZOINSWNOGFThA,how are big cities and large states handling the coronavirus outbreak,Fox News,News & Politics,none,112276,1236,0,443,2020-03-13T03:27:49Z,"politics,fox news @ night,personality,health|infectious_disease,health|infectious_disease|coronavirus,health,politics|state_local,primary_us,health|infectious_disease|outbreaks,personality|shannon_bream,on_air,on_air|fox_news_@night",PT6M28S,hd,True,https://i.ytimg.com/vi/LmNOVFozyjo/default.jpg,https://www.youtube.com/watch?v=LmNOVFozyjo
fVpbMvz2auY,UCXIJgqnII2ZOINSWNOGFThA,trump delivers message to americas children during coronavirus pandemic,Fox News,News & Politics,none,217892,3273,0,1362,2020-03-27T23:13:52Z,"school,children,coronavirus school closures,trump,president trump,the press,press briefing,coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus presser,coronavirus task force,coronavirus updates,coronavirus white house press conference live,covid-19,covid-19 pandemic,outbreak,pandemic,trump coronavirus,trump coronavirus task force,fnc,fox news,fox news channel,fox news media,fox news network,education coronavirus",PT2M45S,hd,True,https://i.ytimg.com/vi/fVpbMvz2auY/default.jpg,https://www.youtube.com/watch?v=fVpbMvz2auY
N9TdWNrTLF8,UCXIJgqnII2ZOINSWNOGFThA,dni ratcliffe coronavirus pandemic created opportunity to vote differently,Fox News,News & Politics,none,60842,1485,0,461,2020-12-06T17:30:00Z,"Fox News Channel,Fox News,news,politics,China,US China,Trump administration",PT3M42S,hd,True,https://i.ytimg.com/vi/N9TdWNrTLF8/default.jpg,https://www.youtube.com/watch?v=N9TdWNrTLF8
XqAFtrwdiIc,UCXIJgqnII2ZOINSWNOGFThA,white house is mass producing coronavirus vaccines morgenstern,Fox News,News & Politics,none,116040,4102,0,1514,2020-10-26T19:02:19Z,"Fox News Channel,Fox News,News,brian morgenstern,brian morgenstern fox news,white house,white house press,white house press secretary,white house deputy press secretary,coronavirus,trump coronavirus,coronavirus news,coronavirus vaccine,vaccine development,coronavirus vaccine development,trump coronavirus vaccine,is there a coronavirus vaccine,white house mass p roducing vaccines,trump mass producing coronavirus vaccines",PT7M28S,hd,True,https://i.ytimg.com/vi/XqAFtrwdiIc/default.jpg,https://www.youtube.com/watch?v=XqAFtrwdiIc
0sDAuWZPR-4,UCXIJgqnII2ZOINSWNOGFThA,hannity facts without fear amid coronavirus pandemic,Fox News,News & Politics,none,246827,5583,0,2280,2020-03-21T02:56:21Z,"Fox News Channel,FNC,Fox News,News,Latest News,Top stories,Sean Hannity,Hannity,Sean Hannity Monologue,Hannity Monologue,Sean Hannity Monologue TOnight,Hannity Monologue Tonight,Hannity china,hannity coronavirus,coronavirus outbreak,coronavirus pandemic,national emergency trump,china government lies,china goverment covers up coronavirus,china,dr. fauci,anthony fauci,dr. anthony fauci,hannity tonight,media coronavirus,joe biden,covid 19",PT16M46S,hd,False,https://i.ytimg.com/vi/0sDAuWZPR-4/default.jpg,https://www.youtube.com/watch?v=0sDAuWZPR-4
Z5cG6m0fYXY,UCXIJgqnII2ZOINSWNOGFThA,white house coronavirus task force member peter navarro on federal governments response to covid,Fox News,News & Politics,none,75145,1218,0,508,2020-03-22T01:19:16Z,"politics,Fox News Channel,Fox News,Judge Jeanine,Coronavirus,wuhan coronavirus,wuhan china,Coronavirus treatment,covid 19,us health,global health,coronavirus pandemic,China,Chinese government,coronavirus quarantine,viral disease,diseases,white house,coronavirus relief bill,Coronavirus china,coronavirus bill,public health,public health crisis,coronavirus cases,virus,social distancing,Peter Navarro,White House Trade Adviser",PT6M5S,hd,True,https://i.ytimg.com/vi/Z5cG6m0fYXY/default.jpg,https://www.youtube.com/watch?v=Z5cG6m0fYXY
RHFV0XcJxww,UC16niRr50-MSBwiO3YDb3RA,coronavirus what has covid done for climate crisis  bbc news,BBC News,News & Politics,none,77419,1409,0,521,2021-01-05T10:07:47Z,"bbc,bbc news,news",PT2M45S,hd,False,https://i.ytimg.com/vi/RHFV0XcJxww/default.jpg,https://www.youtube.com/watch?v=RHFV0XcJxww
YK_gq3PC7TE,UC16niRr50-MSBwiO3YDb3RA,coronavirus disease named covid  bbc news,BBC News,News & Politics,none,886642,6851,0,2485,2020-02-12T07:17:42Z,"bbc,bbc news,news",PT9M38S,hd,False,https://i.ytimg.com/vi/YK_gq3PC7TE/default.jpg,https://www.youtube.com/watch?v=YK_gq3PC7TE
mmSJQul260g,UC16niRr50-MSBwiO3YDb3RA,coronavirus what is a pandemic and why use the term now   bbc news,BBC News,News & Politics,none,419741,3185,0,873,2020-03-12T07:26:11Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained",PT7M45S,hd,False,https://i.ytimg.com/vi/mmSJQul260g/default.jpg,https://www.youtube.com/watch?v=mmSJQul260g
P2y1sIr913Y,UC16niRr50-MSBwiO3YDb3RA,coronavirus uk government announces drastic measures to tackle outbreak  bbc news,BBC News,News & Politics,none,737203,5138,0,2255,2020-03-16T22:40:25Z,"bbc,bbc news,news,coronavirus,pandemic,world health organization,self-isolation,social distancing,nightlife,over 70s,pregnant women,pregnancy,covid 19,covid-19,illness,virus,chronic illness,nhs,national health service",PT10M31S,hd,False,https://i.ytimg.com/vi/P2y1sIr913Y/default.jpg,https://www.youtube.com/watch?v=P2y1sIr913Y
UNZRvU923Jo,UC16niRr50-MSBwiO3YDb3RA,coronavirus th uk case confirmed  bbc news,BBC News,News & Politics,none,302782,2426,0,852,2020-02-12T22:40:46Z,"bbc,bbc news,news,coronavirus,Huw Edwards,Virus,health,Hugh Pym,Tulip Mazumdar,UK",PT4M55S,hd,False,https://i.ytimg.com/vi/UNZRvU923Jo/default.jpg,https://www.youtube.com/watch?v=UNZRvU923Jo
ArFQdvF8vDE,UC16niRr50-MSBwiO3YDb3RA,coronavirus explained in  seconds  bbc news,BBC News,News & Politics,none,267513,2220,0,262,2020-03-19T12:27:10Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT1M23S,hd,False,https://i.ytimg.com/vi/ArFQdvF8vDE/default.jpg,https://www.youtube.com/watch?v=ArFQdvF8vDE
dc11uZ7_PnU,UC16niRr50-MSBwiO3YDb3RA,coronavirus in the uk the first  days  bbc news,BBC News,News & Politics,none,257587,2313,0,824,2020-05-09T16:42:04Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,United Kingdom",PT6M12S,hd,False,https://i.ytimg.com/vi/dc11uZ7_PnU/default.jpg,https://www.youtube.com/watch?v=dc11uZ7_PnU
LYQLr45rtZk,UC16niRr50-MSBwiO3YDb3RA,india coronavirus my city is under siege from covid,BBC News,News & Politics,none,1248076,13127,0,4491,2021-05-12T11:15:02Z,"bbc,bbc news,news,India,Covid,Coronavirus,Covid Pandemic,pandemic,Delhi",PT7M46S,hd,False,https://i.ytimg.com/vi/LYQLr45rtZk/default.jpg,https://www.youtube.com/watch?v=LYQLr45rtZk
hHcY4Vw532Y,UC16niRr50-MSBwiO3YDb3RA,excess deaths how many are dying from coronavirus  bbc news,BBC News,News & Politics,none,185231,1169,0,571,2020-06-19T09:49:02Z,"bbc,bbc news,news",PT7M32S,hd,False,https://i.ytimg.com/vi/hHcY4Vw532Y/default.jpg,https://www.youtube.com/watch?v=hHcY4Vw532Y
NAV3CmA5rBU,UC16niRr50-MSBwiO3YDb3RA,covid indias coronavirus outbreak in  seconds  bbc news,BBC News,News & Politics,none,264673,3097,0,1094,2020-10-12T07:36:44Z,"bbc,bbc news,news",PT3M31S,hd,False,https://i.ytimg.com/vi/NAV3CmA5rBU/default.jpg,https://www.youtube.com/watch?v=NAV3CmA5rBU
0sKlL4k2-sc,UC16niRr50-MSBwiO3YDb3RA,coronavirus how to fly during a pandemic  bbc news,BBC News,News & Politics,none,65561,653,0,157,2020-06-23T13:31:51Z,"bbc,bbc news,news,coronavirus,covid-19,travel,pandemic,lockdown,flying,holiday,airports,airline,Laura Foster",PT1M50S,hd,False,https://i.ytimg.com/vi/0sKlL4k2-sc/default.jpg,https://www.youtube.com/watch?v=0sKlL4k2-sc
tSCWs85mye8,UC16niRr50-MSBwiO3YDb3RA,coronavirus the impact of covid on women  bbc news,BBC News,News & Politics,none,21657,244,0,114,2020-06-25T10:05:25Z,"bbc,bbc news,news",PT4M51S,hd,False,https://i.ytimg.com/vi/tSCWs85mye8/default.jpg,https://www.youtube.com/watch?v=tSCWs85mye8
NwPwj45CAIc,UC16niRr50-MSBwiO3YDb3RA,coronavirus frances ancient burial brotherhood defies covid  bbc news,BBC News,News & Politics,none,64824,587,0,127,2020-06-14T10:43:53Z,"bbc,bbc news,news",PT2M19S,hd,False,https://i.ytimg.com/vi/NwPwj45CAIc/default.jpg,https://www.youtube.com/watch?v=NwPwj45CAIc
cIhak7--M8Q,UC16niRr50-MSBwiO3YDb3RA,coronavirus in india inside a mumbai hospital icu,BBC News,News & Politics,none,8601239,29766,0,1759,2020-06-26T11:16:06Z,"bbc,bbc news,news",PT3M7S,hd,False,https://i.ytimg.com/vi/cIhak7--M8Q/default.jpg,https://www.youtube.com/watch?v=cIhak7--M8Q
9nrZwjcjS1A,UC16niRr50-MSBwiO3YDb3RA,coronavirus impact on global economy  bbc news,BBC News,News & Politics,none,206913,1610,0,558,2020-05-01T11:43:10Z,"bbc,bbc news,news",PT10M1S,hd,False,https://i.ytimg.com/vi/9nrZwjcjS1A/default.jpg,https://www.youtube.com/watch?v=9nrZwjcjS1A
gtf9j06EOvo,UC16niRr50-MSBwiO3YDb3RA,coronavirus nations heading in wrong direction with covid says who  bbc news,BBC News,News & Politics,none,111681,826,0,776,2020-07-14T11:19:56Z,"bbc,bbc news,news",PT9M40S,hd,False,https://i.ytimg.com/vi/gtf9j06EOvo/default.jpg,https://www.youtube.com/watch?v=gtf9j06EOvo
2bSvL87r1Go,UC16niRr50-MSBwiO3YDb3RA,coronavirus how mexican cartels are taking advantage of pandemic  bbc news,BBC News,News & Politics,none,324487,4423,0,1045,2020-07-10T14:34:57Z,"bbc,bbc news,news",PT3M25S,hd,False,https://i.ytimg.com/vi/2bSvL87r1Go/default.jpg,https://www.youtube.com/watch?v=2bSvL87r1Go
F5L-7p3v4GI,UC16niRr50-MSBwiO3YDb3RA,coronavirus outbreak not yet at peak and lockdown may last another month  bbc news,BBC News,News & Politics,none,958312,6257,0,3728,2020-04-13T21:43:34Z,"bbc,bbc news,news,coronavirus,virus,deaths,lockdown,end,peak,forecast,lifted,number,hospitals,isolation,distancing,total,community,care,care homes,criticism,protective clothing,PPE,NHS,providers,masks,gowns,equipment,safety,frontline,staff,workers,risk,infection,epidemic,pandemic,threat,lift,relax,dying,sick,ill,covid,covid-19,intensive,critical,health,service,doctors,nurses,medical,David Shukman,Hywel Griffiths,Hugh Pym,Science,Health,Editor,correspondent,england,scotland,wales",PT9M42S,hd,False,https://i.ytimg.com/vi/F5L-7p3v4GI/default.jpg,https://www.youtube.com/watch?v=F5L-7p3v4GI
JP7OtUAVAjE,UC16niRr50-MSBwiO3YDb3RA,coronavirus ended our marriage  bbc news,BBC News,News & Politics,none,93770,777,0,517,2020-12-05T17:00:18Z,"bbc,bbc news,news,divorce,marriage,relationships,covid,covid-19,vaccine,coronavirus,pandemic",PT6M57S,hd,False,https://i.ytimg.com/vi/JP7OtUAVAjE/default.jpg,https://www.youtube.com/watch?v=JP7OtUAVAjE
Eh_7aSruRqw,UC16niRr50-MSBwiO3YDb3RA,coronavirus airports without people  bbc news,BBC News,News & Politics,none,42489,474,0,152,2020-06-11T10:16:40Z,"bbc,bbc news,news",PT2M22S,hd,False,https://i.ytimg.com/vi/Eh_7aSruRqw/default.jpg,https://www.youtube.com/watch?v=Eh_7aSruRqw
xKW7l-u0OKA,UC16niRr50-MSBwiO3YDb3RA,coronavirus hits all  us states as death toll rises  bbc news,BBC News,News & Politics,none,995895,6688,0,2658,2020-03-18T08:58:41Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT13M40S,hd,False,https://i.ytimg.com/vi/xKW7l-u0OKA/default.jpg,https://www.youtube.com/watch?v=xKW7l-u0OKA
CuneZ1LhbQ0,UC16niRr50-MSBwiO3YDb3RA,coronavirus brazil records thirdhighest covid infection level  bbc news,BBC News,News & Politics,none,96032,674,0,263,2020-05-20T10:27:04Z,"bbc,bbc news,news",PT5M31S,hd,False,https://i.ytimg.com/vi/CuneZ1LhbQ0/default.jpg,https://www.youtube.com/watch?v=CuneZ1LhbQ0
8dTelszbObM,UC16niRr50-MSBwiO3YDb3RA,coronavirus first death outside china reported in philippines  bbc news,BBC News,News & Politics,none,437045,2767,0,1371,2020-02-04T08:17:48Z,"bbc,bbc news,news,corona,coronavirus,corona virus,corona virus news,coronavirus news,china news,outside source",PT9M18S,hd,False,https://i.ytimg.com/vi/8dTelszbObM/default.jpg,https://www.youtube.com/watch?v=8dTelszbObM
RSZoDTvgEr8,UC16niRr50-MSBwiO3YDb3RA,coronavirus is there a link between the severity of covid and air pollution  bbc news,BBC News,News & Politics,none,107918,772,0,525,2020-04-15T11:55:58Z,"bbc,bbc news,news",PT5M5S,hd,False,https://i.ytimg.com/vi/RSZoDTvgEr8/default.jpg,https://www.youtube.com/watch?v=RSZoDTvgEr8
0NTsBJLU1nk,UC16niRr50-MSBwiO3YDb3RA,coronavirus the lost six weeks when us failed to contain outbreak  bbc news,BBC News,News & Politics,none,264424,3700,0,1593,2020-05-12T15:09:19Z,"bbc,bbc news,news,covid,covid-19,coronavirus,corona virus,trump,United States",PT7M41S,hd,True,https://i.ytimg.com/vi/0NTsBJLU1nk/default.jpg,https://www.youtube.com/watch?v=0NTsBJLU1nk
v2r1cnTUnkE,UC16niRr50-MSBwiO3YDb3RA,coronavirus crisis china eases lockdown in wuhan where the pandemic began  bbc news,BBC News,News & Politics,none,376754,2161,0,2919,2020-04-07T22:19:57Z,"bbc,bbc news,news,china,wuhan,lockdown,easing,restrictions,coronavirus,virus,infections,covid,covid-19,deaths,banks,lending,loans,business,businesses,emergency,NatWest,RBS,Alison Rose,Chief Executive,bank,Huw Edwards,John Sudworth,China Correspondent,Beijing,Simon Jack,Business Editor,infection",PT6M44S,hd,False,https://i.ytimg.com/vi/v2r1cnTUnkE/default.jpg,https://www.youtube.com/watch?v=v2r1cnTUnkE
lHVNvFX8Bfg,UC16niRr50-MSBwiO3YDb3RA,coronavirus when can i get the covid vaccine  bbc news,BBC News,News & Politics,none,142614,1108,0,1792,2020-11-27T10:33:17Z,"bbc,bbc news,news",PT4M18S,hd,False,https://i.ytimg.com/vi/lHVNvFX8Bfg/default.jpg,https://www.youtube.com/watch?v=lHVNvFX8Bfg
UcxHL8LHI_A,UC16niRr50-MSBwiO3YDb3RA,coronavirus world must prepare for pandemic says who  bbc news,BBC News,News & Politics,none,2054934,17848,0,7210,2020-02-25T08:42:18Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,outside,outside source,world TV,BBC World,world news",PT13M33S,hd,False,https://i.ytimg.com/vi/UcxHL8LHI_A/default.jpg,https://www.youtube.com/watch?v=UcxHL8LHI_A
3vudfCtGWhE,UC16niRr50-MSBwiO3YDb3RA,deprived areas bear brunt of coronavirus pandemic  bbc news,BBC News,News & Politics,none,55032,610,0,264,2020-06-12T21:31:16Z,"bbc,bbc news,news,coronavirus,virus,deprived,deprivation,poverty,England,Wales,poor,wealthy,official,figures,urban,rural,Scotland,Nicola Sturgeon,test,testing,car,workers,care homes,Reeta Chakrabarti,Hugh Pym,Health,Editor,Sarah Smith",PT7M1S,hd,False,https://i.ytimg.com/vi/3vudfCtGWhE/default.jpg,https://www.youtube.com/watch?v=3vudfCtGWhE
uGVvsn7Q7mY,UC16niRr50-MSBwiO3YDb3RA,coronavirus first british death  bbc news,BBC News,News & Politics,none,744374,5155,0,659,2020-02-28T22:42:09Z,"bbc,bbc news,news,coronavirus,diamond princess,surrey,hugh pym,fergus walsh,japan",PT11M15S,hd,False,https://i.ytimg.com/vi/uGVvsn7Q7mY/default.jpg,https://www.youtube.com/watch?v=uGVvsn7Q7mY
SLhGsTuE0ik,UC16niRr50-MSBwiO3YDb3RA,coronavirus us supports lifting covid vaccine patents  bbc newsnight,BBC News,News & Politics,none,85788,547,0,844,2021-05-05T23:13:02Z,"bbc,bbc news,news,Coronavirus,covid19,covid,intellectual property rights,Biden,Joe Biden,covid vaccines,pandemic,global pandemic,world trade organisation,WTO,David milliband,bbc newsnight,newsnight,miliband,maitlis,Emily maitlis",PT10M23S,hd,False,https://i.ytimg.com/vi/SLhGsTuE0ik/default.jpg,https://www.youtube.com/watch?v=SLhGsTuE0ik
